block,agent_0,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,agent_9,agent_10,agent_11,agent_12,agent_13,agent_14,agent_15,agent_16,agent_17,agent_18,agent_19,agent_20,agent_21,agent_22,agent_23,agent_24,agent_25,agent_26,agent_27,agent_28,agent_29,agent_30,agent_31,agent_32,agent_33,agent_34,agent_35,agent_36,agent_37,agent_38,agent_39,agent_40,agent_41,agent_42,agent_43,agent_44,agent_45,agent_46,agent_47,agent_48,agent_49
2366820.0,192404233.2095324,29338122.63441104,19800464.1675156,15350923.945826417,11986255.279223258,12002549.708044166,11002618.415645847,11188262.248484543,8963158.415292665,8513659.860873852,8594227.287435114,8576758.742643185,8066517.442437161,7398529.548800428,6391464.097796788,6251215.258322244,6164376.244049708,5676209.515871499,5578585.341578415,5444735.649335622,5193030.778586707,5730946.50250297,5678229.138836828,5571406.327517083,5453670.771976756,5146902.47438036,4876136.525403135,4919691.274742051,4834004.395918531,4696259.064413605,4448797.677264054,4170706.668303373,4270790.444069255,3950757.2242347505,3881207.796577935,3775359.658784075,3731531.266744988,3688074.670652073,3604914.067833337,3486265.2698926623,3329493.4049916076,3102505.6856765,3268089.9659757884,3092231.821915978,2890037.4971458414,2938230.7596719787,2731356.0503207264,2663218.441208122,2455737.8737990214,2492942.9071582076
2419416.0,192463586.43365732,29346181.945000518,19811813.35005618,15356125.579503505,11990286.572927803,12009976.853923481,11001436.567157984,11192071.66087315,8963284.607418602,8510720.51152442,8593728.632932229,8577844.859710509,8065688.63388761,7397077.620654008,6388754.826077372,6246437.27633461,6161359.856086329,5670912.94423191,5574833.073764531,5440594.895403557,5188621.3551406115,5740373.744733766,5688030.671937225,5580557.628489219,5463166.755813172,5154171.9083861215,4882997.740009993,4928551.388609483,4842556.0083805565,4704553.271049803,4455470.940618101,4171733.7721389853,4277681.85821853,3957777.6000441583,3887826.628628092,3781395.3665920557,3737491.274305596,3694271.5603686715,3610395.3174940785,3491801.654870586,3333265.309654686,3103137.263514795,3274209.387370497,3096721.4530545156,2893246.135782703,2942830.3268198282,2735407.8180261096,2667551.9760077754,2458406.8529772917,2496769.6867621634
2472012.0,192523175.22180182,29354315.492286894,19823251.019519493,15361393.478781067,11994377.064087331,12017476.30577599,11000297.384628763,11195940.16891737,8963457.165273901,8507817.160299389,8593272.938777994,8578976.813886533,8064901.85779786,7395665.185926936,6386075.478370005,6241687.824524414,6158371.935307171,5665642.66960524,5571105.703900894,5436477.268140217,5184236.489551462,5749842.830828181,5697877.404835382,5589749.613251259,5472706.74652571,5161473.418964205,4889889.351443593,4937453.341075986,4851147.6545884255,4712886.376225228,4462174.780646542,4172765.8413387476,4284604.124175966,3964831.613785992,3894476.833831354,3787458.366984951,3743478.2595836343,3700497.8736292734,3615903.56480633,3497363.2555512497,3337054.23756879,3103772.5421648445,3280361.694843819,3101232.386504347,2896469.566651409,2947453.557336813,2739480.378651874,2671908.502911105,2461088.9407871035,2500614.765546378
2524608.0,192582999.83161917,29362523.37091985,19834777.330691025,15366727.749903757,11998526.838163268,12025048.194456413,10999200.919586407,11199867.862675702,8963676.150333613,8504949.845361883,8592860.252420994,8580154.65634873,8064157.161596609,7394292.285154266,6383426.053855783,6236966.922442637,6155412.475904517,5660398.704958936,5567403.213254932,5432382.743256772,5179876.162167727,5759353.881561918,5707769.478151288,5598982.399230496,5482290.88174647,5168807.09478746,4896811.443733235,4946397.266394321,4859779.460167642,4721258.5020032255,4468909.28778006,4173802.8817064436,4291557.329299179,3971919.373398364,3901158.510307682,3793548.737243051,3749492.2989679477,3706753.701972698,3621438.899935631,3502950.1433341745,3340860.2318570036,3104411.5259523056,3286547.018927374,3105764.6852671844,2899707.8272232735,2952100.5346572087,2743573.8033287004,2676288.1068936335,2463784.1734009376,2504478.196328541
2577204.0,192643060.521067,29370805.675798982,19846392.43889953,15372128.499524515,12002735.98103065,12032692.6514516,10998147.223809727,11203854.832646105,8963941.624407396,8502118.60511217,8592490.62159746,8581378.438658472,8063454.59300568,7392958.959145733,6380806.55191326,6232274.589843569,6152481.472254222,5655181.063446458,5563725.583239531,5428311.29659436,5175540.3533837795,5768907.018042176,5717707.032904791,5608256.104176677,5491919.299498782,5176173.024769446,4903764.101136286,4955383.299200342,4868451.551093554,4729669.77078692,4475674.5527069755,4174844.899051753,4298541.561184803,3979040.9871277423,3907871.756455965,3799666.5548570184,3755533.4690552047,3713039.1371983597,3627001.413339612,3508562.389813253,3344683.3357530064,3105054.219207333,3292765.490633928,3110318.4125242173,2902960.9550659386,2956771.342500831,2747688.163425303,2680690.8732349914,2466492.587092461,2508360.0320713962
2629800.0,192703357.54839814,29379162.502075374,19858096.500018224,15377595.834705414,12007004.578980288,12040409.808881868,10997136.349329183,11207901.16976729,8964253.649640104,8499323.478189511,8592164.09433047,8582648.212762715,8062794.200041078,7391665.248986636,6378216.97211908,6227610.846686024,6149578.9189166,5649989.758408425,5560072.795414066,5424262.904125356,5171229.043640674,5778502.361708665,5727690.210516258,5617570.846162609,5501592.138197422,5183571.298064284,4910747.408138191,4964411.574513882,4877164.053691711,4738120.305319841,4482470.66637349,4175891.8991902755,4305556.90766733,3986196.5635289853,3914616.6709541176,3805811.8975283387,3761601.8466503983,3719354.271365697,3632591.1957686734,3514200.066777075,3348523.592601257,3105700.6262644115,3299017.2414582507,3114893.63163655,2906228.987843231,2961466.06487376,2751823.5305489837,2685116.887519939,2469214.21823671,2512260.325882923
2682396.0,192763891.17217252,29387593.945152316,19869889.670466106,15383129.862918962,12011332.718719687,12048199.799503306,10996168.34842747,11212006.965420036,8964612.28851345,8496564.503472393,8591880.71893235,8583964.030994711,8062176.031013886,7390411.196038893,6375657.3142495835,6222975.713134075,6146704.810637387,5644824.803373387,5556444.831485225,5420237.541953965,5166942.213426401,5788140.034333629,5737719.152807074,5626926.743585083,5511309.53664932,5191002.004067355,4917761.449453032,4973482.227739037,4885917.0946382815,4746610.228685963,4489297.719985208,4176943.887943488,4312603.456819779,3993386.2114660386,3921393.3527596747,3811984.843169488,3767697.5087671583,3725699.1967958817,3638208.33826667,3519863.2462092442,3352381.045857057,3106350.751462476,3305302.4033778794,3119490.4061453394,2909511.9633153933,2966184.78606863,2755979.9765459737,2689566.235638508,2471949.103310175,2516179.131016715
2734992.0,192824661.65125352,29396100.100685686,19881772.107209247,15388730.69204951,12015720.48737356,12056062.756708436,10995243.273640323,11216172.311428929,8965017.603846462,8493841.720079806,8591640.544005046,8585325.94607607,8061600.134531697,7389196.841942086,6373127.57828085,6218369.2095584115,6143859.142349132,5639686.212059126,5552841.67330782,5416235.1863185875,5162679.843276004,5797820.158022698,5747794.002000272,5636323.915163389,5521071.634054095,5198465.232415637,4924806.310023785,4982595.394664582,4894710.800960474,4755139.664310577,4496155.8050058745,4178000.871138848,4319681.296954107,4000610.0401121057,3928201.901110144,3818185.4699043008,3773820.5326280193,3732074.006071301,3643852.9321713853,3525552.000288569,3356255.739086966,3107004.599144806,3311621.1088544684,3124108.7997721448,2912809.9193392913,2970927.5906654447,2760157.573502222,2694039.0037869825,2474697.2788910964,2520116.5008719787
2787588.0,192885669.2448071,29404681.064584617,19893743.967761613,15394398.43039355,12020167.972485974,12063998.81452867,10994361.177758092,11220397.3000628,8965469.658797361,8491155.167371754,8591443.618441515,8586734.011116853,8061066.559499144,7388022.228614496,6370627.764390232,6213791.356536819,6141041.909170074,5634573.998373331,5549263.302885918,5412255.813590283,5158441.913772862,5807542.855214838,5757914.900721078,5645762.479942732,5530878.570004617,5205961.072988084,4931882.075022488,4991751.211464599,4903545.3000367815,4763708.735960185,4503045.013158878,4179062.8546097,4326790.516621582,4007868.1589500736,3935042.4155232906,3824413.8560682735,3779970.9956647623,3738478.7920361673,3649525.069115166,3531266.401389516,3360147.7159689264,3107662.173659187,3317973.4908340746,3128748.8764193356,2916122.8938685423,2975694.563532167,2764356.3937436845,2698535.2784685865,2477458.781659633,2524072.488993901
2840184.0,192946914.21230727,29413336.933012698,19905805.410187624,15400133.186661998,12024675.262021283,12072008.107635295,10993522.113825632,11224682.024036273,8965968.516864177,8488504.884950865,8591289.991426254,8588188.279617772,8060575.355119332,7386887.39825426,6368157.872957293,6209242.174855687,6138253.106408275,5629488.176414756,5545709.702373583,5408299.400275289,5154228.405548586,5817308.248683667,5768081.991997465,5655242.557292903,5540730.484487258,5213489.615906241,4938988.829851737,5000949.814698554,4912420.719597575,4772317.567743152,4509965.436427441,4180129.8441954404,4333931.204613087,4015160.6777729043,3941914.9957975377,3830670.0802089437,3786148.9755187375,3744913.6477968544,3655224.8410255588,3537006.522082333,3364057.020292349,3108323.4793578335,3324359.6827483713,3133410.7001702236,2919450.9249535734,2980485.789825285,2768576.509836835,2703055.1464941227,2480233.6483980375,2528047.1490739114
2892780.0,193008396.81353474,29422067.802387394,19917956.593102135,15405935.069980567,12029242.444364507,12080090.771341993,10992726.135143826,11229026.576512236,8966514.241886178,8485890.912662877,8591179.712436846,8589688.805471035,8060126.570894863,7385792.393340163,6365717.904564463,6204721.685510734,6135492.729560401,5624428.7604742,5542180.854075824,5404365.923015472,5150039.299283605,5827116.461537451,5778295.419260828,5664764.266909081,5550627.517882889,5221050.951534182,4946126.660143382,5010191.341312186,4921337.187725331,4780966.284110064,4516917.167055113,4181201.8457413837,4341103.449959552,4022487.7066839915,3948819.742012389,3836954.221086116,3792354.5500411238,3751378.666722255,3660952.3401255724,3542772.435133492,3367983.695958331,3108988.520597442,3330779.818515554,3138094.335289499,2922794.0507420134,2985301.3549904227,2772817.994589286,2707598.6949824984,2483021.915990916,2532040.5349496217
2945376.0,193070117.30857858,29430873.769382976,19930197.675673034,15411804.189891072,12033869.60832379,12088246.94160535,10991973.295270436,11233431.05110128,8967106.89804476,8483313.29059766,8591112.831244681,8591235.642961558,8059720.256628904,7384737.256632836,6363307.85999833,6200229.909708131,6132760.77431319,5619395.765035502,5538676.740449603,5400455.358589139,5145874.575707963,5836967.61721967,5788555.3263458535,5674327.728812335,5560569.810966982,5228645.170479331,4953295.651759969,5019475.928637867,4930294.832855305,4789655.009854031,4523900.297546072,4182278.865098911,4348307.34193206,4029849.3560974915,3955756.7545288457,3843266.357672237,3798587.797293331,3757873.94244415,3666707.658934683,3548564.21350585,3371927.7869800027,3109657.301739209,3337234.0325411363,3142799.8462233734,2926152.3094787076,2990141.344762885,2777080.921050261,2712166.011361642,2485823.6214253157,2536052.700605481
2997972.0,193132075.95783705,29439754.93092976,19942528.817621376,15417740.656352708,12038556.843130842,12096476.755027596,10991263.648020795,11237895.541864166,8967746.54986476,8480772.05909045,8591089.39791602,8592828.846768469,8059356.462425937,7383722.031176067,6360927.7402502755,6195766.868865354,6130057.23654446,5614389.204776576,5535197.344104609,5396567.683912052,5141734.215601334,5846861.839509524,5798861.857492183,5683933.06335036,5570557.504910306,5236272.3635927215,4960495.890794971,5028803.714394917,4939293.783775155,4798383.870111158,4530914.920665576,4183360.9081254345,4355542.970042766,4037245.7367386855,3962726.1339896303,3849606.5691527156,3804848.795547097,3764399.56885754,3672490.8902692418,3554381.9303590516,3375889.3374825134,3110329.827148773,3343722.459718817,3147527.2976001753,2929525.7395058745,2995005.8451684453,2781365.3625109443,2716757.1833688733,2488638.801791038,2540083.700172728
3050568.0,193194273.02201754,29448711.384214886,19954950.17922399,15423744.579743268,12043304.238442253,12104780.348857379,10990597.247468874,11242420.143312758,8968433.262216458,8478267.258722346,8591109.462813018,8594468.47196619,8059035.238693338,7382746.760297214,6358577.546517967,6191332.584612551,6127382.112324107,5609409.094570184,5531742.647803497,5392702.876038271,5137618.199793917,5856799.252522647,5809215.157344319,5693580.391197741,5580590.741279615,5243932.62196928,4967727.463573022,5038174.836690035,4948334.169626424,4807152.990360863,4537961.1294404715,4184447.980684428,4362810.424044495,4044676.959644512,3969727.981319691,3855974.934926202,3811137.623285153,3770955.640121092,3678302.1272430066,3560225.6590497964,3379868.39170335,3111006.1011963557,3350245.235431364,3152276.75423026,2932914.3792633843,2999894.9425236783,2785671.3925051354,2721372.2990519493,2491467.4942807043,2544133.5879296022
3103164.0,193256708.762144,29457743.226683374,19967461.921313975,15429816.070860256,12048111.88434091,12113157.860992786,10989974.147948,11247004.95041168,8969167.100313116,8475798.93032178,8591173.07659518,8596154.57402565,8058756.636142175,7381811.48760898,6356257.280205608,6186927.078793241,6124735.397914816,5604455.449485413,5528312.634466157,5388860.912160956,5133526.50916692,5866779.980711409,5819615.370952112,5703269.833356593,5590669.662037858,5251626.036948423,4974990.456650275,5047589.434017931,4957416.119904321,4815962.496426314,4545039.017159625,4185540.0886454624,4370109.793931799,4052143.1361637097,3976762.397726527,3862371.5346049313,3817454.3592013232,3777542.250657445,3684141.4632676817,3566095.4731319873,3383864.9939924977,3111686.128256704,3356802.495551503,3157048.2811065447,2936318.267288837,3004808.723436741,2789999.0848097457,2726011.446769444,2494309.7361901356,2548202.418301708
3155760.0,193319383.4395584,29466850.55603918,19980064.205282245,15435955.240921393,12052979.871336916,12121609.429981185,10989394.404051201,11251650.058578951,8969948.129718004,8473367.114965163,8591280.290219694,8597887.208815804,8058520.705788347,7380916.25701001,6353966.942925502,6182550.373465333,6122117.089773427,5599528.2847883785,5524907.287165332,5385041.769613372,5129459.124652733,5876804.148865538,5830062.643771669,5713001.511156958,5600794.409544896,5259352.700114346,4982284.956815069,5057047.6452618055,4966539.764458111,4824812.514474759,4552148.677374329,4186637.237884204,4377441.169940999,4059644.377957281,3983829.4847006546,3868796.4480149806,3823799.082200742,3784159.495153614,3690008.9920536582,3571991.4463573187,3387879.1888125995,3112369.9127090815,3363394.3764428077,3161841.9434048333,2939737.442217752,3009747.2748079966,2794348.513445208,2730674.715191528,2497165.56491837,2552290.2458621575
3208356.0,193382297.31589207,29476033.470245767,19992757.193079866,15442162.201566951,12057908.290369721,12130135.19502219,10988858.070635227,11256355.563688187,8970776.416340405,8470971.85397797,8591431.154942933,8599666.432604557,8058327.498953669,7380061.112685967,6351706.53649887,6178202.490902466,6119527.18455147,5594627.6159432335,5521526.589131413,5381245.425869601,5125416.027235905,5886871.882112639,5840557.121665779,5722775.546257455,5610965.126557955,5267112.703296548,4989611.051088032,5066549.609693855,4975705.233491714,4833703.171018021,4559290.203898745,4187739.4342824565,4384804.642550509,4067180.796998951,3990929.344015842,3875249.755196944,3830171.871400459,3790807.468561262,3695904.807610336,3577913.652675398,3391911.020739268,3113057.4589373553,3370021.0149604753,3166657.8064840296,2943171.9427837613,3014710.6838304326,2798719.752676151,2735362.1933006034,2500035.0179679045,2556397.1253318065
3260952.0,193445450.65311843,29485292.0675264,20005541.047217887,15448437.064860305,12062897.232807973,12138735.295968998,10988365.202816552,11261121.56206939,8971652.026439885,8468613.188935718,8591625.72232141,8601492.302060524,8058177.067266899,7379246.099111265,6349476.062956707,6173883.453594783,6116965.679096481,5589753.458613345,5518170.52375208,5377471.858545833,5121397.197953466,5896983.305919035,5851098.950904173,5732592.060645666,5621181.9562324425,5274906.138570106,4996968.826722583,5076095.466974959,4984912.657563938,4842634.592912747,4566463.69081029,4188846.6837281776,4392200.302481357,4074752.505575358,3998062.0777296047,3881731.5364056993,3836572.806129534,3797486.266097078,3701829.0042472477,3583862.1662339987,3395960.5344611453,3113748.7713299626,3376682.548452313,3171495.935886508,2946621.807818748,3019699.037990535,2803112.8770118332,2740073.970391998,2502918.1329450076,2560523.11157954
3313548.0,193508843.71351957,29494626.446365613,20018415.930770062,15454779.943289353,12067946.790451746,12147409.87333018,10987915.855975648,11265948.150510333,8972575.026625892,8466291.161664953,8591864.04421255,8603364.874253709,8058069.462665092,7378471.261049082,6347275.524540919,6169593.284250073,6114432.570452764,5584905.828662334,5514839.074573538,5373721.045400824,5117402.617895462,5907138.546088937,5861688.278164747,5742451.176638627,5631445.042121983,5282733.098256058,5004358.371205197,5085685.357156459,4994162.167589,4851606.907360905,4573669.232450038,4189958.992115522,4399628.240697501,4082359.6162866713,4005227.7881835573,3888241.872111104,3843001.9659294905,3804195.983243555,3707781.6765739205,3589837.061379462,3400027.7747802204,3114443.8542799572,3383379.1147594536,3176356.3973382562,2950087.0762530286,3024712.4250686816,2807527.961206236,2744810.136074532,2505814.947559792,2564668.259622359
3366144.0,193572476.75969627,29504036.705507204,20031382.0073733,15461190.949767329,12073057.05553322,12156159.068270952,10987510.085756999,11270835.426257713,8973545.483859604,8464005.814244278,8592146.172776407,8605284.20665715,8058004.737394319,7377736.643553317,6345104.92370521,6165332.005794806,6111927.8558625085,5580084.742154957,5511532.225301396,5369992.964337074,5113432.268205382,5917337.7287670355,5872325.250533477,5752353.0168835,5641754.528179582,5290593.674922011,5011779.772256133,5095319.4206797015,5003453.894836842,4860620.241910088,4580906.923423319,4191076.365344824,4407088.548406066,4090002.2420466603,4012426.5780038373,3894780.842998257,3849459.430554477,3810936.71574862,3713762.9195009363,3595838.412657014,3404112.7866118774,3115142.7121850187,3390110.852217282,3181239.2567494316,2953567.787115421,3029750.9331397563,2811965.08025932,2749570.780271513,2508725.4996265266,2568832.624625798
3418740.0,193636350.05456784,29513522.943964593,20044439.441229504,15467670.197634304,12078228.12071847,12164983.022615418,10987147.948070183,11275783.487019228,8974563.465454845,8461757.189005246,8592472.160476392,8607250.357148448,8057982.9440111965,7377042.291969224,6342964.26311618,6161099.641375129,6109451.532766699,5575290.215358333,5508249.959801554,5366287.593401542,5109486.130081197,5927580.980437586,5883010.015505524,5762297.704357886,5652110.558757543,5298487.961382435,5019233.1178293815,5104997.798376832,5012787.970933587,4869674.724453853,4588176.858600254,4192198.809322683,4414581.317057975,4097680.4960833862,4019658.5501013785,3901348.5299677285,3855945.2799719707,3817708.5596266077,3719772.8282403606,3601866.294810946,3408215.6149852816,3115845.3494474776,3396877.8996562744,3186144.5802145363,2957063.9795339582,3034814.650573838,2816424.309417076,2754355.993220966,2511649.827063608,2573016.2619040324
3471336.0,193700463.86137637,29523085.2610077,20057588.397107422,15474217.80065842,12083460.07910844,12173881.878848398,10986829.499090659,11280792.430964151,8975629.03907941,8459545.328533504,8592842.060080115,8609263.384010578,8058004.1353836525,7376388.251934792,6340853.545654285,6156896.214358243,6107003.598806062,5570522.264742828,5504992.262101387,5362604.910786802,5105564.184775216,5937868.427925494,5893742.720985343,5772285.362370664,5662513.278608437,5306416.050699041,5026718.49611331,5114720.631471162,5022164.527861891,4878770.483232802,4595479.133115808,4193326.3299619206,4422106.638348088,4105394.491939382,4026923.8076723847,3907945.014136096,3862459.594362554,3824511.6111583374,3725811.4983063736,3607920.7827850566,3412336.305043426,3116551.7704743226,3403680.3964028778,3191072.4340126878,2960575.6927352073,3039903.6660368154,2820905.7241720418,2759165.865476589,2514587.967894133,2577219.2269202024
3523932.0,193764818.44368565,29532723.756172888,20070829.04034361,15480833.873036938,12088753.024240112,12182855.780116167,10986554.79526049,11285862.356724968,8976742.272756062,8457370.27566978,8593255.924660677,8611323.345933262,8058068.36469219,7375774.56938165,6338772.774414995,6152721.748332854,6104584.051822146,5565780.90698336,5501759.116390023,5358944.894831705,5101666.413595166,5948200.198396593,5904523.515287609,5782316.114562169,5672962.832885436,5314378.036181289,5034235.995530952,5124488.061577684,5031583.697961529,4887907.646833676,4602813.842370477,4194458.933181665,4429664.604215809,4113144.343472042,4034222.4541986934,3914570.3768360144,3869002.4541206085,3831345.966891639,3731879.025515845,3614001.951722879,3416474.902043436,3117261.9796772357,3410518.48228032,3196022.8846080364,2964102.9660449787,3045018.068490857,2825409.4002638813,2764000.487908301,2517539.960245759,2581441.575286534
3576528.0,193829414.0653835,29542438.52926145,20084161.536843684,15487518.529397428,12094107.05008793,12191904.870229239,10986323.893290069,11290993.363398496,8977903.234864065,8455232.073510649,8593713.807597743,8613430.302014593,8058175.685430825,7375201.290536164,6336721.9527089065,6148576.267110847,6102192.889858148,5561066.158960187,5498550.5070202835,5355307.524022523,5097792.79790444,5958576.419358343,5915352.54713751,5792390.084904747,5683459.367142946,5322374.011386718,5041785.704740735,5134300.230703487,5041045.613929583,4897086.344190812,4610181.0820307005,4195596.624907341,4437255.306845115,4120930.164854095,4041554.5934482426,3921224.699616695,3875573.9398546023,3838211.7236416643,3737975.505988837,3620109.876968079,3420631.4513567234,3117975.9814725653,3417392.297609277,3200995.998649938,2967645.8388884617,3050157.9471951895,2829935.4136798955,2768859.9517030367,2520505.8423511027,2585683.362764647
3629124.0,193894250.990686,29552229.680340577,20097586.0530849,15494271.884799285,12099522.251064904,12201029.293663507,10986136.850157993,11296185.55054775,8979111.994140223,8453130.765410142,8594215.762578445,8615584.31176135,8058326.151408847,7374668.461920715,6334701.084064249,6144459.794727988,6099830.111160171,5556378.037760096,5495366.418509039,5351692.776993734,5093943.319122957,5968997.2186603565,5926229.965671552,5802507.39770361,5694003.02733724,5330404.070121467,5049367.712636409,5144157.281248247,5050550.408820826,4906306.704586198,4617580.948029359,4196739.411070723,4444878.838665349,4128752.07057384,4048920.329475406,3927908.064244383,3882174.132387377,3845108.978491303,3744101.0361493933,3626244.6340645687,3424805.9984691604,3118693.7802814147,3424301.9832090903,3205991.8429734306,2971204.350790325,3055323.391706529,2834483.840655491,2773744.3483652137,2523485.6525479155,2589944.6452658223
3681720.0,193959329.4841293,29562097.309743997,20111102.756114803,15501094.054734495,12104998.72202416,12210229.195562307,10985993.723112896,11301439.01820315,8980368.619679354,8451066.394979836,8594761.843598882,8617785.435092952,8058519.816751129,7374176.130354563,6332710.172226908,6140372.355445159,6097495.714177972,5551716.560677516,5492206.8355383435,5348100.632529062,5090117.958727377,5979462.724494839,5937155.920438123,5812668.177597009,5704593.959826715,5338468.30644062,5056982.108347646,5154059.35600483,5060098.216048467,4915568.857649798,4625013.53656612,4197887.297609946,4452535.292351231,4136610.175435667,4056319.7666212413,3934620.5527023394,3888803.112756436,3852037.8287913552,3750255.7127258964,3632406.298757073,3428998.5889814557,3119415.380529636,3431247.680398165,3211010.484599332,2974778.54137486,3060514.4918798218,2839054.757674808,2778653.769717561,2526479.429279196,2594225.4788511274
3734316.0,194024649.81058508,29572041.518073168,20124711.81355654,15507985.15512938,12110536.55826018,12219504.721737696,10985894.569674062,11306753.866863577,8981673.18093704,8449039.006090593,8595352.10496471,8620033.732339168,8058756.735899587,7373724.342955258,6330749.221161655,6136313.973749318,6095189.697566137,5547081.745215463,5489071.742956393,5344531.069562161,5086316.698252069,5989973.065397284,5948130.561397981,5822872.549556881,5715232.311372708,5346566.814648658,5064628.981240565,5164006.59815958,5069689.169384197,4924872.933359956,4632478.944107987,4199040.290469538,4460224.76082348,4144504.594560425,4063753.0095141176,3941362.2471915325,3895460.9622143353,3858998.372161288,3756439.6327516655,3638594.946991294,3433209.268609094,3120140.7866478395,3438229.5309953,3216051.9907347634,2978368.4503662833,3065731.3378688684,2843648.241470883,2783588.307901769,2529487.211093518,2598525.9197317366
3786912.0,194090212.23525158,29582062.406197805,20138413.39360766,15514945.302345386,12116135.855509348,12228856.018672533,10985839.447631998,11312130.197497716,8983025.747729477,8447048.642873479,8595986.601292554,8622329.264243731,8059036.963614469,7373313.147139472,6328818.235053001,6132284.674354761,6092912.060185029,5542473.609086873,5485961.125778446,5340984.067177876,5082539.519289516,6000528.370246802,5959154.038924947,5833120.638889837,5725918.229139908,5354699.689299764,5072308.420917809,5173999.151292852,5079323.402958612,4934219.062043987,4639977.267389684,4200198.395600445,4467947.337249156,4152435.44338569,4071220.1630699364,3948133.2301307446,3902147.762229014,3865990.706489266,3762652.893565793,3644810.6549140764,3437438.083182741,3120870.0030714073,3445247.677319928,3221116.4287733487,2981974.117588809,3070974.0201265127,2848264.369026585,2788548.055379049,2532509.03664512,2602846.0242692186
3839508.0,194156017.02365762,29592160.075256303,20152207.665042583,15521974.61318077,12121796.70995277,12238283.233522292,10985828.415050168,11317568.111546258,8984426.390235443,8445095.349720448,8596665.387511462,8624672.091965267,8059360.554975221,7372942.590624486,6326917.218306637,6128284.482204143,6090662.8011016715,5537892.170215373,5482874.96918787,5337459.604612938,5078786.403490802,6011128.768267094,5970226.503805953,5843412.571235978,5736651.860697218,5362867.025198567,5080020.517219436,5184037.159379502,5089001.051261945,4943607.374378563,4647508.603414015,4201361.618960058,4475703.11504195,4160402.8376661777,4078721.332492664,3954933.584156979,3908863.594484214,3873014.9299327363,3768895.592813433,3651053.498874094,3441685.0786483735,3121603.034240551,3452302.262193342,3226203.866295533,2985595.5829668557,3076242.629405944,2852903.2175749307,2793533.1049310206,2535544.944694219,2607185.848975642
3892104.0,194222064.44166875,29602334.626657926,20166094.79721323,15529073.20487113,12127519.218215428,12247786.51411675,10985861.530265586,11323067.710921982,8985875.178996945,8443179.171285892,8597388.51886273,8627062.277077891,8059727.565382165,7372612.721428607,6325046.175550072,6124313.422469413,6088441.919591093,5533337.446736539,5479813.258537117,5333957.661256968,5075057.332566312,6021774.389026513,5981348.107242628,5853748.472571978,5747433.354017796,5371068.917400226,5087765.360222876,5194120.766789441,5098722.249144307,4953038.001389753,4655073.049452613,4202529.9665122405,4483492.18786258,4168406.893474248,4086256.6232745848,3961763.392125832,3915608.540879584,3880071.1409187485,3775167.828446562,3657323.5554218814,3445950.301067488,3122339.8846002864,3459393.428939421,3231314.371068979,2989232.8865252766,3081537.2567608254,2857564.8645995343,2798543.5496600703,2538594.9741071546,2611545.4505139454
3944700.0,194288354.75547963,29612586.16208204,20180074.96005182,15536241.195091492,12133303.477369757,12257366.008961242,10985938.851889119,11328629.098012116,8987372.184921252,8441300.152487384,8598156.050902411,8629499.881573597,8060138.050556862,7372323.587873194,6323205.111633848,6120371.520553274,6086249.415136958,5528809.456999109,5476775.979348731,5330478.216653578,5071352.288286423,6032465.362438773,5992519.00085117,5864128.469209922,5758262.8574799765,5379305.461211044,5095543.040243627,5204250.118288007,5108487.131815939,4962511.074454075,4662670.703046148,4203703.444227404,4491314.649619355,4176447.7272002,4093826.1411968335,3968622.737111836,3922382.683531217,3887159.4381443313,3781469.6987245977,3663620.901310218,3450233.7966173864,3123080.558600504,3466521.3213853235,3236448.011048661,2992886.068389485,3086857.993545961,2862249.387835194,2803579.482990235,2541659.163856992,2615924.8856981127
3997296.0,194354888.23162666,29622914.783480402,20194148.324071463,15543478.70195696,12139149.584935553,12267021.86723916,10986060.43880776,11334252.375679765,8988917.47928112,8439458.338506302,8598968.039501773,8631984.96786301,8060592.066543823,7372075.238583462,6321394.031632562,6116458.802089865,6084085.287432723,5524308.219565793,5473763.117316314,5327021.250501074,5067671.252482015,6043201.81876366,6003739.336663121,5874552.687798282,5769140.519867755,5387576.752189093,5103353.647835309,5214425.359036528,5118295.834847912,4972026.7252978645,4670301.662004702,4204882.0580824595,4499170.594468095,4184525.4555526366,4101429.9923297246,3975511.702408816,3929186.1047719964,3894279.9205768635,3787801.302214769,3669945.6134944926,3454535.611591329,3123825.060695928,3473686.0838624644,3241604.854377704,2996555.1687856033,3092204.9314180384,2866956.865268388,2808640.9986678837,2544737.5530222445,2620324.211493376
4049892.0,194421665.13697886,29633320.593076605,20208315.060367525,15550785.844024409,12145057.638881141,12276754.238813303,10986226.350184835,11339937.647264555,8990511.133716753,8437653.77478983,8599824.540848542,8634517.59877667,8061089.6697114995,7371867.722489236,6319612.940845726,6112575.292946077,6081949.536382844,5519833.753214706,5470774.6583055165,5323586.742653398,5064014.207045057,6053983.888607562,6015009.267125877,5885021.25532244,5780066.490371295,5395882.886143775,5111197.2737906445,5224646.634592533,5128148.494172387,4981585.085998955,4677966.024408268,4206065.8140608985,4507060.116813683,4192640.195558899,4109068.283033073,3982430.371529989,3936018.8871517917,3901432.6874545086,3794162.737792947,3676297.769132964,3458855.7923986805,3124573.3953462276,3480887.8612072505,3246784.969387006,3000240.228040822,3097578.162336068,2871687.3751377766,2813728.19076224,2547830.180789296,2624743.48501661
